Date,Open,High,Low,Close
2011/8/18,6.387,6.3923,6.387,6.3875
2011/8/19,6.3885,6.4001,6.3875,6.392
2011/8/22,6.391,6.4018,6.391,6.401
2011/8/23,6.4,6.4015,6.391,6.3985
2011/8/24,6.3965,6.3985,6.387,6.388
2011/8/25,6.389,6.394,6.388,6.3898
2011/8/26,6.3909,6.3936,6.386,6.3865
2011/8/29,6.3876,6.3923,6.3796,6.3819
2011/8/30,6.38,6.3835,6.3781,6.3813
2011/8/31,6.3805,6.3817,6.3767,6.378
2011/9/1,6.3775,6.3829,6.3775,6.382
2011/9/2,6.381,6.3871,6.3805,6.383
2011/9/5,6.382,6.3894,6.382,6.3867
2011/9/6,6.385,6.3917,6.382,6.391
2011/9/7,6.39,6.395,6.3891,6.393
2011/9/8,6.3925,6.395,6.383,6.3843
2011/9/9,6.3832,6.3893,6.383,6.389
2011/9/12,6.3875,6.389,6.3875,6.3887
2011/9/13,6.3875,6.3996,6.3834,6.3995
2011/9/14,6.397,6.3995,6.391,6.392
2011/9/15,6.394,6.395,6.386,6.389
2011/9/16,6.388,6.3915,6.382,6.383
2011/9/19,6.3844,6.3905,6.381,6.3874
2011/9/20,6.386,6.3887,6.3835,6.3847
2011/9/21,6.3835,6.3848,6.377,6.3821
2011/9/22,6.3812,6.4009,6.381,6.3875
2011/9/23,6.3889,6.4011,6.3875,6.388
2011/9/26,6.387,6.3985,6.3846,6.3985
2011/9/27,6.3975,6.3986,6.3895,6.3985
2011/9/28,6.3975,6.3985,6.3838,6.394
2011/9/29,6.3944,6.3989,6.393,6.3962
2011/9/30,6.3974,6.3979,6.378,6.378
2011/10/3,6.334,6.483,6.3745,6.3755
2011/10/4,6.3745,6.3755,6.3745,6.3755
2011/10/5,6.3745,6.3755,6.3745,6.3755
2011/10/6,6.3745,6.379,6.3745,6.379
2011/10/7,6.3745,6.379,6.3745,6.3755
2011/10/10,6.3789,6.3805,6.3448,6.3483
2011/10/11,6.3745,6.376,6.3363,6.3755
2011/10/12,6.3715,6.3911,6.3577,6.359
2011/10/13,6.3595,6.3895,6.358,6.3828
2011/10/14,6.382,6.3828,6.3755,6.379
2011/10/17,6.379,6.3795,6.3688,6.3704
2011/10/18,6.3695,6.383,6.3689,6.3814
2011/10/19,6.38,6.3835,6.3731,6.377
2011/10/20,6.3678,6.3857,6.3678,6.3835
2011/10/21,6.3826,6.3891,6.376,6.3833
2011/10/24,6.3822,6.3843,6.3701,6.3753
2011/10/25,6.3742,6.3754,6.3585,6.3615
2011/10/26,6.3605,6.3682,6.3495,6.3544
2011/10/27,6.3533,6.3605,6.3508,6.36
2011/10/28,6.359,6.36,6.345,6.358
2011/10/31,6.358,6.3586,6.3505,6.3557
2011/11/1,6.3545,6.3607,6.3479,6.3552
2011/11/2,6.354,6.3564,6.3485,6.356
2011/11/3,6.3545,6.356,6.3467,6.3523
2011/11/4,6.3512,6.3523,6.3395,6.341
2011/11/7,6.3395,6.35,6.3395,6.3491
2011/11/8,6.349,6.3517,6.3453,6.3472
2011/11/9,6.346,6.3472,6.336,6.3411
2011/11/10,6.34,6.3603,6.34,6.3452
2011/11/11,6.3464,6.3467,6.3415,6.3426
2011/11/14,6.3415,6.356,6.3392,6.3546
2011/11/15,6.3535,6.3647,6.3417,6.3474
2011/11/16,6.3524,6.3542,6.3447,6.3451
2011/11/17,6.3519,6.3547,6.3451,6.3511
2011/11/18,6.3535,6.3644,6.3511,6.3567
2011/11/21,6.353,6.3619,6.3525,6.3619
2011/11/22,6.3625,6.3713,6.3591,6.362
2011/11/23,6.3529,6.362,6.3529,6.3583
2011/11/24,6.3716,6.3725,6.3563,6.362
2011/11/25,6.363,6.383,6.362,6.3816
2011/11/28,6.375,6.3868,6.375,6.3852
2011/11/29,6.3798,6.3852,6.3747,6.3773
2011/11/30,6.3776,6.3779,6.367,6.3769
2011/12/1,6.3792,6.3792,6.3583,6.3685
2011/12/2,6.363,6.3685,6.36,6.3603
2011/12/5,6.3606,6.3666,6.36,6.3638
2011/12/6,6.3645,6.3675,6.3633,6.3647
2011/12/7,6.364,6.3666,6.3518,6.3651
2011/12/8,6.3627,6.3651,6.3561,6.3627
2011/12/9,6.3646,6.3673,6.3618,6.3644
2011/12/12,6.3597,6.3644,6.3588,6.3609
2011/12/13,6.3621,6.368,6.3609,6.3655
2011/12/14,6.3682,6.3713,6.3655,6.3706
2011/12/15,6.374,6.3745,6.3706,6.3736
2011/12/16,6.3735,6.3736,6.3308,6.3507
2011/12/19,6.3434,6.359,6.3371,6.3377
2011/12/20,6.3417,6.3546,6.3351,6.347
2011/12/21,6.3326,6.347,6.3326,6.3389
2011/12/22,6.335,6.3423,6.335,6.3395
2011/12/23,6.3342,6.3409,6.3342,6.3373
2011/12/26,6.3303,6.3373,6.3161,6.319
2011/12/27,6.3165,6.3272,6.3165,6.3219
2011/12/28,6.3212,6.3305,6.3198,6.3215
2011/12/29,6.3226,6.3273,6.3174,6.3187
2011/12/30,6.31,6.3187,6.2947,6.2947
2012/1/2,6.2947,6.2947,6.2947,6.2947
2012/1/4,6.2986,6.3,6.292,6.2944
2012/1/5,6.3023,6.307,6.2944,6.3016
2012/1/6,6.3079,6.3137,6.3016,6.3094
2012/1/9,6.307,6.3198,6.307,6.3146
2012/1/10,6.3121,6.3163,6.3103,6.3148
2012/1/11,6.3129,6.3245,6.3128,6.3154
2012/1/12,6.3198,6.323,6.3154,6.3181
2012/1/13,6.3188,6.3196,6.3058,6.3068
2012/1/16,6.3071,6.3199,6.3068,6.3165
2012/1/17,6.3177,6.3177,6.3106,6.3139
2012/1/18,6.3142,6.3183,6.3084,6.3121
2012/1/19,6.311,6.3211,6.311,6.3167
2012/1/20,6.3101,6.339,6.3101,6.3348
2012/1/24,6.3348,6.3348,6.3348,6.3348
2012/1/26,6.3348,6.3348,6.3348,6.3348
2012/1/30,6.3148,6.334,6.3116,6.3338
2012/1/31,6.3288,6.3338,6.3076,6.3082
2012/2/1,6.3081,6.3096,6.3026,6.3076
2012/2/2,6.306,6.3076,6.2987,6.3018
2012/2/3,6.302,6.3079,6.3018,6.303
2012/2/6,6.306,6.314,6.303,6.3124
2012/2/7,6.3117,6.3128,6.3044,6.3048
2012/2/8,6.299,6.3048,6.2938,6.2945
2012/2/9,6.2965,6.3012,6.294,6.295
2012/2/10,6.2886,6.2999,6.2886,6.2995
2012/2/13,6.2967,6.3058,6.2958,6.2977
2012/2/14,6.297,6.3016,6.297,6.3003
2012/2/15,6.3008,6.303,6.2985,6.3002
2012/2/16,6.302,6.3049,6.2993,6.3017
2012/2/17,6.2969,6.3017,6.2967,6.2988
2012/2/20,6.2946,6.3026,6.2944,6.3015
2012/2/21,6.3013,6.3038,6.2958,6.2965
2012/2/22,6.2994,6.2996,6.2947,6.296
2012/2/23,6.3004,6.3019,6.296,6.2989
2012/2/24,6.2955,6.2999,6.2944,6.2978
2012/2/27,6.2965,6.3028,6.2965,6.3016
2012/2/28,6.298,6.3017,6.297,6.2991
2012/2/29,6.2939,6.2991,6.2929,6.2938
2012/3/1,6.2993,6.301,6.2938,6.3004
2012/3/2,6.301,6.301,6.2971,6.2985
2012/3/5,6.3078,6.3078,6.2985,6.3067
2012/3/6,6.31,6.311,6.3067,6.3079
2012/3/7,6.3152,6.3185,6.3079,6.3099
2012/3/8,6.31,6.3166,6.3099,6.3159
2012/3/9,6.3164,6.3164,6.3055,6.3112
2012/3/12,6.3238,6.327,6.3112,6.3266
2012/3/13,6.325,6.328,6.3224,6.3275
2012/3/14,6.3285,6.3471,6.327,6.3323
2012/3/15,6.3315,6.3358,6.3286,6.329
2012/3/16,6.3288,6.329,6.3203,6.3227
2012/3/19,6.3227,6.324,6.3116,6.3226
2012/3/20,6.322,6.3273,6.3153,6.3243
2012/3/21,6.3243,6.3282,6.3218,6.3224
2012/3/22,6.3156,6.3224,6.299,6.2993
2012/3/23,6.3,6.3085,6.2895,6.3062
2012/3/26,6.3018,6.3159,6.301,6.3151
2012/3/27,6.3151,6.3151,6.3043,6.3072
2012/3/28,6.3069,6.3112,6.3046,6.3056
2012/3/29,6.305,6.3109,6.305,6.3058
2012/3/30,6.3058,6.3058,6.2978,6.298
2012/4/2,6.298,6.298,6.298,6.298
2012/4/3,6.298,6.298,6.298,6.298
2012/4/5,6.3038,6.3141,6.298,6.3135
2012/4/6,6.3131,6.3194,6.3045,6.3059
2012/4/9,6.3059,6.311,6.3022,6.3089
2012/4/10,6.3089,6.3128,6.3062,6.3115
2012/4/11,6.3091,6.3115,6.3075,6.3079
2012/4/12,6.3041,6.309,6.3035,6.3073
2012/4/13,6.298,6.3073,6.297,6.3026
2012/4/16,6.303,6.327,6.3026,6.3157
2012/4/17,6.2941,6.3157,6.294,6.3019
2012/4/18,6.306,6.3088,6.3015,6.3031
2012/4/19,6.3031,6.3087,6.3031,6.3039
2012/4/20,6.3039,6.3106,6.3039,6.3085
2012/4/23,6.3042,6.3102,6.303,6.3088
2012/4/24,6.3101,6.3118,6.3068,6.3074
2012/4/25,6.3074,6.3074,6.303,6.3042
2012/4/26,6.2992,6.3067,6.2983,6.306
2012/4/27,6.3057,6.3124,6.3027,6.3099
2012/4/30,6.3099,6.3099,6.3099,6.3099
2012/5/1,6.3099,6.3099,6.3099,6.3099
2012/5/2,6.309,6.3099,6.2975,6.3075
2012/5/3,6.3089,6.3105,6.3018,6.3054
2012/5/4,6.3053,6.3073,6.3033,6.3062
2012/5/7,6.3062,6.3143,6.306,6.3078
2012/5/8,6.3078,6.3086,6.3061,6.3079
2012/5/9,6.3079,6.3114,6.3079,6.3101
2012/5/10,6.3101,6.3143,6.3101,6.3141
2012/5/11,6.315,6.3188,6.3101,6.3106
2012/5/14,6.3102,6.3215,6.3101,6.3215
2012/5/15,6.3213,6.3267,6.3159,6.3182
2012/5/16,6.3179,6.3276,6.3179,6.3218
2012/5/17,6.3218,6.3255,6.3187,6.3254
2012/5/18,6.3254,6.3302,6.3242,6.3282
2012/5/21,6.3282,6.3289,6.3218,6.3279
2012/5/22,6.326,6.3279,6.3199,6.3228
2012/5/23,6.323,6.335,6.3228,6.3347
2012/5/24,6.3347,6.347,6.3347,6.3448
2012/5/25,6.3449,6.3522,6.3438,6.3442
2012/5/28,6.3442,6.3457,6.3408,6.345
2012/5/29,6.345,6.3495,6.345,6.3481
2012/5/30,6.3481,6.3586,6.3481,6.3575
2012/5/31,6.3579,6.3781,6.3575,6.3688
2012/6/1,6.369,6.3724,6.3659,6.3695
2012/6/4,6.369,6.3697,6.3635,6.3643
2012/6/5,6.3643,6.3675,6.3583,6.3675
2012/6/6,6.367,6.368,6.3612,6.364
2012/6/7,6.364,6.364,6.3563,6.3637
2012/6/8,6.3637,6.3713,6.3637,6.3705
2012/6/11,6.3697,6.3705,6.3657,6.3692
2012/6/12,6.3694,6.3782,6.3685,6.3705
2012/6/13,6.3705,6.3729,6.3682,6.369
2012/6/14,6.369,6.371,6.3666,6.3703
2012/6/15,6.3705,6.3705,6.3616,6.3652
2012/6/18,6.3679,6.3679,6.3523,6.3573
2012/6/19,6.3575,6.358,6.3546,6.3547
2012/6/20,6.3548,6.3606,6.3541,6.3598
2012/6/21,6.3599,6.3653,6.3598,6.3646
2012/6/22,6.3649,6.3649,6.3646,6.3649
2012/6/25,6.3647,6.3788,6.3609,6.3634
2012/6/26,6.3634,6.3669,6.3614,6.3629
2012/6/27,6.3629,6.3685,6.3569,6.3569
2012/6/28,6.356,6.3639,6.3535,6.3574
2012/6/29,6.3572,6.3615,6.3526,6.3537
2012/7/2,6.3537,6.3537,6.3463,6.3487
2012/7/3,6.3486,6.3541,6.3486,6.3525
2012/7/4,6.3525,6.3525,6.3458,6.3477
2012/7/5,6.3477,6.356,6.3477,6.356
2012/7/6,6.356,6.3679,6.356,6.3644
2012/7/9,6.3644,6.3744,6.3644,6.3717
2012/7/10,6.3712,6.3717,6.3637,6.3659
2012/7/11,6.3659,6.3689,6.3649,6.3684
2012/7/12,6.3685,6.3743,6.3682,6.3735
2012/7/13,6.375,6.3818,6.3735,6.3792
2012/7/16,6.3759,6.38,6.375,6.3786
2012/7/17,6.3786,6.3786,6.3726,6.3728
2012/7/18,6.373,6.3733,6.3681,6.3694
2012/7/19,6.3694,6.3741,6.369,6.3729
2012/7/20,6.3731,6.3741,6.3706,6.3735
2012/7/23,6.3851,6.3889,6.3735,6.3861
2012/7/24,6.3861,6.393,6.3829,6.386
2012/7/25,6.3938,6.3964,6.386,6.3885
2012/7/26,6.3885,6.3885,6.3819,6.3841
2012/7/27,6.3842,6.3842,6.3765,6.3809
2012/7/30,6.3809,6.3809,6.3768,6.3795
2012/7/31,6.3794,6.3812,6.3582,6.362
2012/8/1,6.362,6.3719,6.361,6.3685
2012/8/2,6.3772,6.3778,6.364,6.3674
2012/8/3,6.3674,6.3753,6.3674,6.3724
2012/8/6,6.3724,6.3744,6.3675,6.374
2012/8/7,6.3742,6.3742,6.3655,6.3666
2012/8/8,6.3666,6.3697,6.3597,6.362
2012/8/9,6.362,6.3621,6.3503,6.3593
2012/8/10,6.3623,6.3665,6.3571,6.3604
2012/8/13,6.3604,6.3625,6.3568,6.3598
2012/8/14,6.3617,6.3643,6.3586,6.3588
2012/8/15,6.3586,6.3648,6.3586,6.3622
2012/8/16,6.362,6.3692,6.362,6.3659
2012/8/17,6.3659,6.3659,6.3566,6.3583
2012/8/20,6.3584,6.3627,6.3581,6.3593
2012/8/21,6.3574,6.3593,6.3554,6.356
2012/8/22,6.352,6.356,6.3505,6.3516
2012/8/23,6.3516,6.3539,6.3487,6.3538
2012/8/24,6.3521,6.3579,6.3521,6.3547
2012/8/27,6.3546,6.359,6.3546,6.3568
2012/8/28,6.3568,6.3593,6.3524,6.353
2012/8/29,6.3528,6.3534,6.3445,6.3514
2012/8/30,6.3514,6.3559,6.3475,6.3499
2012/8/31,6.3499,6.3516,6.3467,6.3487
2012/9/3,6.3485,6.3493,6.3387,6.3405
2012/9/4,6.3405,6.3475,6.3362,6.347
2012/9/5,6.347,6.3544,6.347,6.3494
2012/9/6,6.3464,6.3494,6.342,6.343
2012/9/7,6.3408,6.3447,6.3395,6.3431
2012/9/10,6.3431,6.3431,6.3339,6.3379
2012/9/11,6.3379,6.3443,6.3302,6.3351
2012/9/12,6.3351,6.3351,6.3232,6.3266
2012/9/13,6.3266,6.3324,6.3253,6.3297
2012/9/14,6.3297,6.3297,6.3149,6.3149
2012/9/17,6.3149,6.3188,6.3125,6.3175
2012/9/18,6.3175,6.3229,6.317,6.3189
2012/9/19,6.3186,6.3212,6.3086,6.3093
2012/9/20,6.3051,6.3093,6.2945,6.3038
2012/9/21,6.3038,6.3098,6.3032,6.3053
2012/9/24,6.3053,6.3102,6.2996,6.3093
2012/9/25,6.3088,6.3112,6.3019,6.3062
2012/9/26,6.3062,6.3082,6.3012,6.302
2012/9/27,6.3019,6.3083,6.301,6.3023
2012/9/28,6.3023,6.3023,6.2838,6.2845
2012/10/1,6.2845,6.2845,6.2845,6.2845
2012/10/2,6.2845,6.2845,6.2845,6.2845
2012/10/3,6.2845,6.2845,6.2845,6.2845
2012/10/4,6.2845,6.2845,6.2845,6.2845
2012/10/8,6.2845,6.2878,6.2826,6.2878
2012/10/9,6.2878,6.2897,6.2849,6.2878
2012/10/10,6.2875,6.2899,6.2833,6.2833
2012/10/11,6.2836,6.2836,6.2761,6.277
2012/10/12,6.2769,6.277,6.2641,6.2672
2012/10/15,6.2673,6.271,6.258,6.2707
2012/10/16,6.2704,6.276,6.2618,6.2638
2012/10/17,6.2638,6.2638,6.2525,6.2545
2012/10/18,6.2541,6.2571,6.2446,6.2503
2012/10/19,6.2499,6.2546,6.2483,6.2538
2012/10/22,6.2538,6.2565,6.2526,6.2546
2012/10/23,6.2546,6.2546,6.2474,6.2479
2012/10/24,6.2479,6.2527,6.2472,6.248
2012/10/25,6.2476,6.248,6.2417,6.2417
2012/10/26,6.238,6.2495,6.238,6.2485
2012/10/29,6.2485,6.2485,6.2371,6.2438
2012/10/30,6.2438,6.2468,6.2398,6.2405
2012/10/31,6.2403,6.2439,6.2369,6.2372
2012/11/1,6.2372,6.2413,6.2372,6.2411
2012/11/2,6.2411,6.2439,6.241,6.2415
2012/11/5,6.2415,6.2465,6.2415,6.2454
2012/11/6,6.2454,6.2467,6.2446,6.2456
2012/11/7,6.2456,6.246,6.2435,6.2437
2012/11/8,6.2437,6.2444,6.2424,6.2429
2012/11/9,6.2429,6.2484,6.2382,6.2452
2012/11/12,6.2452,6.2454,6.2291,6.2291
2012/11/13,6.2291,6.2295,6.2256,6.226
2012/11/14,6.226,6.2269,6.2252,6.2252
2012/11/15,6.2252,6.2343,6.2252,6.2332
2012/11/16,6.2332,6.2386,6.2327,6.2356
2012/11/19,6.2356,6.2387,6.234,6.2345
2012/11/20,6.2345,6.2345,6.2297,6.2326
2012/11/21,6.2326,6.2345,6.228,6.2304
2012/11/22,6.2304,6.2307,6.2285,6.2289
2012/11/23,6.2289,6.2313,6.2272,6.2287
2012/11/26,6.2287,6.2287,6.2253,6.2255
2012/11/27,6.2255,6.2256,6.2206,6.2223
2012/11/28,6.2223,6.2275,6.2223,6.2274
2012/11/29,6.2288,6.2296,6.2274,6.2282
2012/11/30,6.2282,6.2286,6.2263,6.2267
2012/12/3,6.2267,6.2295,6.2267,6.2279
2012/12/4,6.2279,6.2279,6.2256,6.2256
2012/12/5,6.2256,6.2256,6.2242,6.2253
2012/12/6,6.2253,6.2301,6.2253,6.2283
2012/12/7,6.2283,6.2305,6.2283,6.2301
2012/12/10,6.2301,6.2301,6.2085,6.2298
2012/12/11,6.2298,6.2531,6.229,6.2465
2012/12/12,6.2465,6.2569,6.2348,6.2513
2012/12/13,6.2513,6.2513,6.229,6.2322
2012/12/14,6.2322,6.2461,6.2322,6.2415
2012/12/17,6.2415,6.2415,6.2288,6.2368
2012/12/18,6.2368,6.2368,6.2301,6.2324
2012/12/19,6.2324,6.2324,6.2254,6.2303
2012/12/20,6.2303,6.2321,6.2275,6.2302
2012/12/21,6.2302,6.2323,6.2269,6.2286
2012/12/24,6.2286,6.2363,6.2286,6.2336
2012/12/25,6.2336,6.2351,6.232,6.2339
2012/12/26,6.2339,6.2362,6.2338,6.2353
2012/12/27,6.2353,6.238,6.2341,6.236
2012/12/28,6.236,6.236,6.2302,6.2317
2012/12/31,6.2317,6.2318,6.2272,6.2303
2013/1/1,6.2303,6.2303,6.2303,6.2303
2013/1/2,6.2303,6.2303,6.2303,6.2303
2013/1/3,6.2303,6.2303,6.2303,6.2303
2013/1/4,6.2303,6.2325,6.2295,6.2305
2013/1/7,6.2305,6.231,6.2273,6.2296
2013/1/8,6.2296,6.2296,6.2229,6.2241
2013/1/9,6.2241,6.2266,6.2216,6.2262
2013/1/10,6.2262,6.2262,6.2224,6.2237
2013/1/11,6.2237,6.2237,6.2133,6.2161
2013/1/14,6.2161,6.2205,6.2129,6.2192
2013/1/15,6.2192,6.2192,6.2136,6.2136
2013/1/16,6.2136,6.2185,6.2136,6.2165
2013/1/17,6.2172,6.2193,6.215,6.216
2013/1/18,6.216,6.2164,6.2149,6.2154
2013/1/21,6.2154,6.2223,6.2154,6.2213
2013/1/22,6.2213,6.2231,6.2196,6.2198
2013/1/23,6.2198,6.2199,6.2173,6.218
2013/1/24,6.218,6.2196,6.2177,6.2181
2013/1/25,6.2181,6.2229,6.2181,6.2205
2013/1/28,6.2205,6.2252,6.2205,6.2226
2013/1/29,6.2226,6.2262,6.2226,6.2243
2013/1/30,6.2243,6.2243,6.2183,6.2205
2013/1/31,6.2205,6.2205,6.2205,6.2205
2013/2/4,6.2205,6.2205,6.2205,6.2205
2013/2/5,6.23,6.2307,6.2205,6.2294
2013/2/6,6.2294,6.2337,6.2294,6.2317
2013/2/7,6.2317,6.2355,6.2317,6.2325
2013/2/8,6.2325,6.2378,6.2255,6.2325
2013/2/11,6.2325,6.2325,6.2325,6.2325
2013/2/12,6.2325,6.2325,6.2325,6.2325
2013/2/13,6.2325,6.2325,6.2325,6.2325
2013/2/14,6.2325,6.2325,6.2325,6.2325
2013/2/15,6.2325,6.2325,6.2325,6.2325
2013/2/18,6.2325,6.2445,6.2325,6.2427
2013/2/19,6.2427,6.2453,6.2413,6.2443
2013/2/20,6.2443,6.2443,6.2372,6.2376
2013/2/21,6.2376,6.2439,6.2376,6.2405
2013/2/22,6.2405,6.2435,6.2328,6.2351
2013/2/25,6.2351,6.2376,6.2317,6.2339
2013/2/26,6.2339,6.2339,6.2286,6.2295
2013/2/27,6.2295,6.2295,6.2262,6.2273
2013/2/28,6.2273,6.2273,6.221,6.2214
2013/3/1,6.2214,6.2241,6.2214,6.2226
2013/3/4,6.2226,6.2295,6.2226,6.2251
2013/3/5,6.2251,6.2251,6.2209,6.221
2013/3/6,6.221,6.221,6.2158,6.2181
2013/3/7,6.2181,6.2218,6.2181,6.2202
2013/3/8,6.2202,6.2202,6.214,6.2147
2013/3/11,6.2147,6.2192,6.2147,6.2181
2013/3/12,6.2181,6.2183,6.215,6.2162
2013/3/13,6.2162,6.2163,6.2138,6.2138
2013/3/14,6.2138,6.2183,6.2138,6.2155
2013/3/15,6.2155,6.2155,6.2133,6.2135
2013/3/18,6.2135,6.2169,6.2135,6.2158
2013/3/19,6.2158,6.2181,6.2151,6.2157
2013/3/20,6.2157,6.2157,6.2114,6.2119
2013/3/21,6.2119,6.2155,6.2119,6.2143
2013/3/22,6.2143,6.2156,6.2118,6.2122
2013/3/25,6.2122,6.2128,6.2095,6.2107
2013/3/26,6.2107,6.2126,6.2107,6.211
2013/3/27,6.211,6.2143,6.211,6.214
2013/3/28,6.214,6.216,6.2133,6.2145
2013/3/29,6.2145,6.2145,6.2086,6.2108
2013/4/1,6.2108,6.2108,6.2074,6.208
2013/4/2,6.208,6.208,6.1986,6.1986
2013/4/3,6.1986,6.2049,6.1986,6.201
2013/4/4,6.201,6.2015,6.201,6.2015
2013/4/5,6.2015,6.2015,6.2015,6.2015
2013/4/8,6.2063,6.2064,6.2033,6.2033
2013/4/9,6.2033,6.2041,6.2019,6.2025
2013/4/10,6.2025,6.2025,6.1926,6.1941
2013/4/11,6.1941,6.1983,6.1941,6.1964
2013/4/12,6.196,6.196,6.19,6.1919
2013/4/15,6.1919,6.1942,6.1864,6.1867
2013/4/16,6.1867,6.1885,6.18,6.1828
2013/4/17,6.1828,6.1828,6.1723,6.1723
2013/4/18,6.1723,6.1815,6.1723,6.1813
2013/4/19,6.1813,6.1813,6.1775,6.1776
2013/4/22,6.1776,6.1826,6.1776,6.1826
2013/4/23,6.1826,6.1826,6.1757,6.1792
2013/4/24,6.1792,6.1802,6.177,6.1786
2013/4/25,6.1786,6.1786,6.1694,6.1711
2013/4/26,6.1711,6.1711,6.1616,6.165
2013/4/29,6.165,6.165,6.165,6.165
2013/4/30,6.165,6.165,6.165,6.165
2013/5/1,6.165,6.165,6.165,6.165
2013/5/2,6.165,6.165,6.1537,6.1558
2013/5/3,6.1558,6.1595,6.155,6.1557
2013/5/6,6.1557,6.1731,6.1546,6.1667
2013/5/7,6.1666,6.1666,6.1525,6.1541
2013/5/8,6.1541,6.156,6.1398,6.1411
2013/5/9,6.1411,6.1411,6.1307,6.1309
2013/5/10,6.1308,6.1428,6.1308,6.1417
2013/5/13,6.1417,6.1495,6.1417,6.1465
2013/5/14,6.1465,6.1465,6.1423,6.1428
2013/5/15,6.1428,6.1474,6.1428,6.1459
2013/5/16,6.1459,6.1502,6.1459,6.149
2013/5/17,6.149,6.149,6.1388,6.1412
2013/5/20,6.1412,6.1416,6.1389,6.1389
2013/5/21,6.1389,6.1391,6.1305,6.1356
2013/5/22,6.1356,6.1381,6.1309,6.1311
2013/5/23,6.1311,6.1367,6.1311,6.134
2013/5/24,6.134,6.1342,6.1284,6.1316
2013/5/28,6.1212,6.1254,6.1212,6.1215
2013/5/29,6.1215,6.1379,6.1215,6.1267
2013/5/30,6.1267,6.1328,6.1267,6.1309
2013/5/31,6.1307,6.1416,6.1283,6.1348
2013/6/3,6.1355,6.1356,6.1297,6.1317
2013/6/4,6.1315,6.1315,6.1236,6.1287
2013/6/5,6.1282,6.1302,6.1267,6.1278
2013/6/6,6.1277,6.1383,6.1277,6.1362
2013/6/7,6.1359,6.1384,6.1328,6.1335
2013/6/11,6.1335,6.1335,6.1335,6.1335
2013/6/12,6.1335,6.1335,6.1335,6.1335
2013/6/13,6.1336,6.1429,6.1336,6.1344
2013/6/14,6.1345,6.1393,6.13,6.1308
2013/6/17,6.1307,6.1307,6.1236,6.125
2013/6/18,6.1245,6.132,6.1245,6.1285
2013/6/19,6.1287,6.1316,6.1251,6.1269
2013/6/20,6.1315,6.1352,6.1246,6.1282
2013/6/21,6.1283,6.134,6.1283,6.1334
2013/6/24,6.1371,6.1451,6.1367,6.1451
2013/6/25,6.1443,6.1503,6.1412,6.1453
2013/6/26,6.1451,6.1498,6.1437,6.147
2013/6/27,6.15,6.1517,6.1484,6.149
2013/6/28,6.1476,6.148,6.1375,6.1376
2013/7/1,6.1335,6.1339,6.1285,6.1327
2013/7/2,6.1328,6.1363,6.1283,6.133
2013/7/3,6.1341,6.1357,6.1302,6.1308
2013/7/4,6.1306,6.1306,6.125,6.1258
2013/7/5,6.1257,6.1337,6.1257,6.1326
2013/7/8,6.1371,6.1382,6.1335,6.1338
2013/7/9,6.1302,6.1322,6.1274,6.1295
2013/7/10,6.1289,6.1364,6.1288,6.1341
2013/7/11,6.1311,6.137,6.1311,6.1352
2013/7/12,6.1353,6.1421,6.1353,6.1375
2013/7/15,6.1382,6.1392,6.1357,6.1376
2013/7/16,6.1387,6.1389,6.1341,6.135
2013/7/17,6.1352,6.1353,6.131,6.1353
2013/7/18,6.1373,6.142,6.1373,6.1413
2013/7/19,6.1411,6.1423,6.137,6.1379
2013/7/22,6.1383,6.1413,6.1362,6.1409
2013/7/23,6.1413,6.1423,6.1359,6.1374
2013/7/24,6.137,6.1398,6.1352,6.136
2013/7/25,6.1359,6.1394,6.1344,6.1347
2013/7/26,6.1334,6.1336,6.1294,6.1317
2013/7/29,6.1296,6.1333,6.1293,6.1325
2013/7/30,6.1324,6.1353,6.1313,6.1317
2013/7/31,6.1318,6.1322,6.1283,6.1289
2013/8/1,6.1273,6.1306,6.1257,6.1304
2013/8/2,6.1323,6.1323,6.1285,6.1295
2013/8/5,6.1297,6.1297,6.1245,6.1247
2013/8/6,6.1226,6.1241,6.1212,6.1217
2013/8/7,6.1235,6.1237,6.1189,6.1192
2013/8/8,6.1189,6.1228,6.1144,6.1214
2013/8/9,6.1225,6.1225,6.116,6.1219
2013/8/12,6.1201,6.1229,6.1187,6.1223
2013/8/13,6.1221,6.1262,6.1215,6.1218
2013/8/14,6.1208,6.1216,6.1179,6.1196
2013/8/15,6.1195,6.1195,6.1125,6.1125
2013/8/16,6.1123,6.1161,6.1101,6.115
2013/8/19,6.1147,6.1262,6.1134,6.1229
2013/8/20,6.123,6.126,6.1206,6.1246
2013/8/21,6.1249,6.1264,6.1204,6.1234
2013/8/22,6.1238,6.127,6.1204,6.1211
2013/8/23,6.1212,6.1249,6.1208,6.121
2013/8/26,6.1212,6.1235,6.1178,6.1212
2013/8/27,6.1225,6.124,6.1206,6.1217
2013/8/28,6.121,6.1228,6.1194,6.1204
2013/8/29,6.1208,6.122,6.1198,6.1204
2013/8/30,6.1202,6.1215,6.1193,6.1195
2013/9/2,6.1198,6.1198,6.1156,6.1196
2013/9/3,6.1194,6.1216,6.1188,6.1206
2013/9/4,6.1207,6.122,6.1178,6.1201
2013/9/5,6.119,6.1209,6.1185,6.1199
2013/9/6,6.1205,6.1214,6.119,6.1205
2013/9/9,6.1145,6.122,6.1145,6.121
2013/9/10,6.1203,6.1213,6.1184,6.12
